Date,Close,High,Low,Open,Volume,Acao
2023-01-02,14.641592979431152,15.210136119561962,14.564934888707024,15.03765754770095,78424700,PETR4.SA
2023-01-03,14.271081924438477,14.756579930476237,14.13693056642482,14.654369952198714,96750300,PETR4.SA
2023-01-04,14.724637031555176,15.069596586480595,13.945285722987311,14.028330864855137,129504000,PETR4.SA
2023-01-02,74.80335235595703,75.22171561702646,74.07539798355819,74.20090823862238,12783800,VALE3.SA
2023-01-03,74.66947174072266,75.38068799534351,74.37661873984544,74.80335104610461,25332600,VALE3.SA
2023-01-04,74.80335235595703,75.01253398649175,73.59009506862563,74.71968098048649,26395300,VALE3.SA
2023-01-02,21.705358505249023,21.740810262726207,21.30652669851085,21.652179939273026,25674770,ITUB4.SA
2023-01-03,21.253345489501953,21.847162818278655,21.120400950615185,21.705355806004828,32861180,ITUB4.SA
2023-01-04,21.315385818481445,21.731944368162345,21.164714478275055,21.32424829157589,32869650,ITUB4.SA
